bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	bin.length	mappable.positions	gc.content
chr17	62310650	2562482514	63000879	690229	1259	0.442203583087
chr17	63000879	2563172743	63522986	522107	1259	0.44742658607
chr17	63522986	2563694850	64092061	569075	1259	0.40145780177
chr17	64092061	2564263925	64631718	539657	1259	0.420838753433
chr17	64631718	2564803582	65179735	548017	1259	0.457151042484
chr17	65179735	2565351599	65726193	546458	1259	0.441862975996
chr17	65726193	2565898057	66295212	569019	1259	0.441216477452
chr17	66295212	2566467076	66851024	555812	1259	0.429579732752
chr17	66851024	2567022888	67444992	593968	1259	0.372702952511
chr17	67444992	2567616856	68003613	558621	1259	0.3889642728
chr17	68003613	2568175477	68590083	586470	1259	0.374391913667
chr17	68590083	2568761947	69152714	562631	1259	0.371050704546
chr17	69152714	2569324578	69689922	537208	1259	0.374422245346
chr17	69689922	2569861786	70233869	543947	1259	0.412625839235
chr17	70233869	2570405733	70746149	512280	1259	0.469640685483
chr17	70746149	2570918013	71269731	523582	1259	0.459694069517
chr17	71269731	2571441595	71825841	556110	1259	0.507891410168
chr17	71825841	2571997705	72365751	539910	1259	0.502495781712
chr17	72365751	2572537615	72919454	553703	1258	0.512118388164
chr17	72919454	2573091318	73475558	556104	1258	0.494298738548
chr17	73475558	2573647422	74028546	552988	1258	0.538267488142
chr17	74028546	2574200410	74590268	561722	1258	0.506263763456
chr17	74590268	2574762132	75143948	553680	1258	0.493368925428
chr17	75143948	2575315812	75682277	538329	1258	0.510235357494
chr17	75682277	2575854141	76257116	574839	1258	0.495523971888
chr17	76257116	2576428980	76780077	522961	1258	0.505941158249
chr17	76780077	2576951941	77338963	558886	1258	0.537232034383
chr17	77338963	2577510827	78048311	709348	1258	0.538511471163
chr17	78048311	2578220175	78620301	571990	1258	0.511417137682
chr17	78620301	2578792165	79202887	582586	1258	0.540667745762
chr17	79202887	2579374751	79891240	688353	1258	0.574374093371
chr17	79891240	2580063104	80476477	585237	1258	0.562490815702
chr17	80476477	2580648341	81195210	718733	1258	0.523732735244
chr18	0	2581367074	648720	648720	1258	0.423021945419
chr18	648720	2582015794	1209938	561218	1258	0.405123490117
chr18	1209938	2582577012	1834250	624312	1258	0.360706889012
chr18	1834250	2583201324	2419549	585299	1258	0.375718434991
chr18	2419549	2583786623	2998943	579394	1258	0.400343461714
chr18	2998943	2584366017	3569848	570905	1258	0.418462934353
chr18	3569848	2584936922	4117786	547938	1258	0.407988845474
chr18	4117786	2585484860	4688834	571048	1258	0.370514614333
chr18	4688834	2586055908	5243716	554882	1258	0.386272421393
chr18	5243716	2586610790	5817171	573455	1258	0.397618997796
chr18	5817171	2587184245	6376662	559491	1258	0.399051282235
chr18	6376662	2587743736	6943576	566914	1258	0.399839482109
chr18	6943576	2588310650	7485494	541918	1258	0.435934152521
chr18	7485494	2588852568	8064082	578588	1258	0.399013807729
chr18	8064082	2589431156	8569662	505580	1258	0.420840577474
chr18	8569662	2589936736	9132691	563029	1258	0.433603893221
chr18	9132691	2590499765	9717321	584630	1258	0.403139758241
chr18	9717321	2591084395	10252530	535209	1258	0.433904448721
chr18	10252530	2591619604	10850545	598015	1258	0.427047102419
chr18	10850545	2592217619	11412112	561567	1258	0.401336970768
chr18	11412112	2592779186	11989536	577424	1258	0.436044507945
chr18	11989536	2593356610	12582285	592749	1258	0.444681568958
chr18	12582285	2593949359	13147462	565177	1258	0.424841377407
chr18	13147462	2594514536	13677468	530006	1258	0.457841122853
chr18	13677468	2595044542	14395398	717930	1258	0.420192191172
chr18	14395398	2595762472	18676454	4281056	1258	0.385806950892
chr18	18676454	2600043528	19228791	552337	1258	0.409613316484
chr18	19228791	2600595865	19791371	562580	1258	0.421425536945
chr18	19791371	2601158445	20322556	531185	1258	0.407000561009
chr18	20322556	2601689630	20872483	549927	1258	0.424146433715
chr18	20872483	2602239557	21408326	535843	1258	0.434025574608
chr18	21408326	2602775400	21925064	516738	1258	0.414785800956
chr18	21925064	2603292138	22475067	550003	1258	0.415140617159
chr18	22475067	2603842141	23041352	566285	1258	0.393567914446
chr18	23041352	2604408426	23610199	568847	1258	0.392125840295
chr18	23610199	2604977273	24186853	576654	1258	0.39906356487
chr18	24186853	2605553927	24761924	575071	1258	0.395621765622
chr18	24761924	2606128998	25343141	581217	1258	0.375377225069
chr18	25343141	2606710215	25937366	594225	1258	0.371747449624
chr18	25937366	2607304440	26533486	596120	1258	0.359416964006
chr18	26533486	2607900560	27147308	613822	1258	0.343915102562
chr18	27147308	2608514382	27758503	611195	1258	0.348318706274
chr18	27758503	2609125577	28339926	581423	1258	0.349928795509
chr18	28339926	2609707000	28946448	606522	1258	0.366835223067
chr18	28946448	2610313522	29516992	570544	1258	0.392451077479
chr18	29516992	2610884066	30099222	582230	1258	0.407185464189
chr18	30099222	2611466296	30663234	564012	1258	0.375065822951
chr18	30663234	2612030308	31250344	587110	1258	0.353325010092
chr18	31250344	2612617418	31848414	598070	1258	0.357163279945
chr18	31848414	2613215488	32431725	583311	1258	0.372531338289
chr18	32431725	2613798799	33011254	579529	1258	0.396678342795
chr18	33011254	2614378328	33598961	587707	1258	0.408782933021
chr18	33598961	2614966035	34140606	541645	1258	0.42405741019
chr18	34140606	2615507680	34717760	577154	1258	0.395230050853
chr18	34717760	2616084834	35259339	541579	1258	0.480525499465
chr18	35259339	2616626413	35814616	555277	1258	0.394157521098
chr18	35814616	2617181690	36344461	529845	1258	0.373668952866
chr18	36344461	2617711535	36926602	582141	1258	0.364277100776
chr18	36926602	2618293676	37499965	573363	1258	0.371943477442
chr18	37499965	2618867039	38094281	594316	1258	0.358869088382
chr18	38094281	2619461355	38675776	581495	1258	0.355758251132
chr18	38675776	2620042850	39257660	581884	1258	0.366459008223
chr18	39257660	2620624734	39844465	586805	1258	0.377329134331
chr18	39844465	2621211539	40409554	565089	1258	0.373554655011
chr18	40409554	2621776628	40982945	573391	1258	0.359378924017
chr18	40982945	2622350019	41547223	564278	1258	0.360502517372
chr18	41547223	2622914297	42139266	592043	1258	0.36557080217
chr18	42139266	2623506340	42671808	532542	1258	0.412935669045
chr18	42671808	2624038882	43203971	532163	1258	0.416326545952
chr18	43203971	2624571045	43748172	544201	1258	0.434140264093
chr18	43748172	2625115246	44277167	528995	1258	0.460355087751
chr18	44277167	2625644241	44843164	565997	1258	0.41902444885
chr18	44843164	2626210238	45379217	536053	1258	0.439088226186
chr18	45379217	2626746291	45934113	554896	1258	0.450260138368
chr18	45934113	2627301187	46461122	527009	1258	0.48663023472
chr18	46461122	2627828196	47035587	574465	1258	0.412604053155
chr18	47035587	2628402661	47564898	529311	1258	0.449177422768
chr18	47564898	2628931972	48121133	556235	1258	0.427635032612
chr18	48121133	2629488207	48696371	575238	1258	0.430697501386
chr18	48696371	2630063445	49240691	544320	1258	0.407836552328
chr18	49240691	2630607765	49812902	572211	1258	0.38202973723
chr18	49812902	2631179976	50352459	539557	1258	0.37892682529
chr18	50352459	2631719533	50904184	551725	1258	0.362919275147
chr18	50904184	2632271258	51491374	587190	1258	0.370991721603
chr18	51491374	2632858448	52257635	766261	1258	0.383409978224
chr18	52257635	2633624709	52802710	545075	1258	0.383856563121
chr18	52802710	2634169784	53345768	543058	1258	0.382159212903
chr18	53345768	2634712842	53901351	555583	1258	0.384699703375
chr18	53901351	2635268425	54453623	552272	1258	0.389403429101
chr18	54453623	2635820697	54999947	546324	1258	0.405031803414
chr18	54999947	2636367021	55564437	564490	1258	0.430449732591
chr18	55564437	2636931511	56102549	538112	1258	0.432292102216
chr18	56102549	2637469623	56669401	566852	1258	0.436804603663
chr18	56669401	2638036475	57210108	540707	1258	0.426594391058
chr18	57210108	2638577182	57743076	532968	1258	0.419339586355
chr18	57743076	2639110150	58320390	577314	1258	0.360061664776
chr18	58320390	2639687464	58891468	571078	1258	0.3614246015
chr18	58891468	2640258542	59448488	557020	1258	0.397879074577
chr18	59448488	2640815562	60036398	587910	1258	0.388031521778
chr18	60036398	2641403472	60584269	547871	1258	0.41861055137
chr18	60584269	2641951343	61129158	544889	1258	0.423542366349
chr18	61129158	2642496232	61712753	583595	1258	0.388618153654
chr18	61712753	2643079827	62315846	603093	1258	0.373633297629
chr18	62315846	2643682920	62879174	563328	1258	0.350136421168
chr18	62879174	2644246248	63472075	592901	1258	0.347172045296
chr18	63472075	2644839149	64058273	586198	1258	0.348228161426
chr18	64058273	2645425347	64661177	602904	1258	0.34005191531
chr18	64661177	2646028251	65276715	615538	1258	0.353212387842
chr18	65276715	2646643789	65836219	559504	1258	0.345594766803
chr18	65836219	2647203293	66414843	578624	1258	0.362516310218
chr18	66414843	2647781917	66995460	580617	1258	0.346048520714
chr18	66995460	2648362534	67569777	574317	1258	0.364622038662
chr18	67569777	2648936851	68158006	588229	1258	0.394260748347
chr18	68158006	2649525080	68748457	590451	1258	0.380240900192
chr18	68748457	2650115531	69336648	588191	1258	0.35348151624
chr18	69336648	2650703722	69928194	591546	1257	0.349275712665
chr18	69928194	2651295268	70475205	547011	1257	0.369894993163
chr18	70475205	2651842279	71067697	592492	1257	0.366485342443
chr18	71067697	2652434771	71629139	561442	1257	0.385232338813
chr18	71629139	2652996213	72181082	551943	1257	0.43171046338
chr18	72181082	2653548156	72799629	618547	1257	0.396485433068
chr18	72799629	2654166703	73345921	546292	1257	0.435024794387
chr18	73345921	2654712995	73888966	543045	1257	0.408317159136
chr18	73888966	2655256040	74446318	557352	1257	0.443781589047
chr18	74446318	2655813392	74996752	550434	1257	0.449802428988
chr18	74996752	2656363826	75567743	570991	1257	0.407412012778
chr18	75567743	2656934817	76172978	605235	1257	0.421192069678
chr18	76172978	2657540052	76771546	598568	1257	0.479184521751
chr18	76771546	2658138620	77389251	617705	1257	0.479993718695
chr18	77389251	2658756325	78077248	687997	1257	0.489464599078
chr19	0	2659444322	1013605	1013605	1258	0.547701042149
chr19	1013605	2660457927	1679582	665977	1258	0.595214856947
chr19	1679582	2661123904	2328499	648917	1258	0.579051590494
chr19	2328499	2661772821	2919783	591284	1258	0.533089795953
chr19	2919783	2662364105	3528503	608720	1258	0.546000548691
chr19	3528503	2662972825	4130117	601614	1258	0.562778521147
chr19	4130117	2663574439	4715509	585392	1258	0.544159222949
chr19	4715509	2664159831	5259158	543649	1258	0.535612986296
chr19	5259158	2664703480	5820868	561710	1258	0.518026173602
chr19	5820868	2665265190	6368298	547430	1258	0.508591950401
chr19	6368298	2665812620	6933462	565164	1258	0.495354454009
chr19	6933462	2666377784	7590196	656734	1258	0.477793435355
chr19	7590196	2667034518	8169435	579239	1258	0.531151163594
chr19	8169435	2667613757	8799223	629788	1258	0.51638095928
chr19	8799223	2668243545	9358898	559675	1258	0.456892916616
chr19	9358898	2668803220	9909562	550664	1258	0.435587880109
chr19	9909562	2669353884	10469696	560134	1258	0.517334214073
chr19	10469696	2669914018	10991318	521622	1258	0.524296282948
chr19	10991318	2670435640	11512718	521400	1258	0.522168158481
chr19	11512718	2670957040	12057688	544970	1258	0.472337060137
chr19	12057688	2671502010	12603561	545873	1258	0.439630757281
chr19	12603561	2672047883	13151785	548224	1258	0.515319440011
chr19	13151785	2672596107	13696211	544426	1258	0.496154672711
chr19	13696211	2673140533	14240894	544683	1258	0.517817670429
chr19	14240894	2673685216	14799536	558642	1258	0.510947062793
chr19	14799536	2674243858	15291885	492349	1258	0.454751701026
chr19	15291885	2674736207	15840119	548234	1258	0.495314965298
chr19	15840119	2675284441	16376538	536419	1258	0.478009768465
chr19	16376538	2675820860	16887616	511078	1258	0.504289943433
chr19	16887616	2676331938	17409416	521800	1258	0.516875207215
chr19	17409416	2676853738	17943966	534550	1258	0.525897435418
chr19	17943966	2677388288	18467721	523755	1258	0.535793384706
chr19	18467721	2677912043	19029429	561708	1258	0.553663907824
chr19	19029429	2678473751	19555927	526498	1258	0.521961105339
chr19	19555927	2679000249	20115383	559456	1258	0.471217627092
chr19	20115383	2679559705	20789292	673909	1258	0.408438717123
chr19	20789292	2680233614	21391384	602092	1258	0.401713688749
chr19	21391384	2680835706	21962832	571448	1258	0.41293623753
chr19	21962832	2681407154	22564772	601940	1258	0.405911875084
chr19	22564772	2682009094	23178854	614082	1258	0.415127922447
chr19	23178854	2682623176	23746629	567775	1258	0.420972355295
chr19	23746629	2683190951	24342928	596299	1258	0.410732852591
chr19	24342928	2683787250	28495742	4152814	1258	0.388743511443
chr19	28495742	2687940064	29045521	549779	1258	0.430204809196
chr19	29045521	2688489843	29601498	555977	1258	0.439328534582
chr19	29601498	2689045820	30174576	573078	1258	0.474641367072
chr19	30174576	2689618898	30734211	559635	1258	0.466635455903
chr19	30734211	2690178533	31255551	521340	1258	0.461993205982
chr19	31255551	2690699873	31790800	535249	1258	0.432244745446
chr19	31790800	2691235122	32335560	544760	1258	0.438669434853
chr19	32335560	2691779882	32866302	530742	1258	0.431960478047
chr19	32866302	2692310624	33417906	551604	1258	0.445461879425
chr19	33417906	2692862228	33953891	535985	1258	0.502526185385
chr19	33953891	2693398213	34479693	525802	1258	0.488321671805
chr19	34479693	2693924015	35008068	528375	1258	0.452189350008
chr19	35008068	2694452390	35575457	567389	1258	0.447084016285
chr19	35575457	2695019779	36104681	529224	1258	0.500872029855
chr19	36104681	2695549003	36659551	554870	1258	0.526985551597
chr19	36659551	2696103873	37231061	571510	1258	0.444070192875
chr19	37231061	2696675383	37823671	592610	1258	0.431395974763
chr19	37823671	2697267993	38379022	555351	1258	0.415828159438
chr19	38379022	2697823344	38902835	523813	1258	0.510633545495
chr19	38902835	2698347157	39437718	534883	1258	0.520118380808
chr19	39437718	2698882040	40008421	570703	1258	0.508521054697
chr19	40008421	2699452743	40582167	573746	1258	0.440446747434
chr19	40582167	2700026489	41131077	548910	1258	0.503311101435
chr19	41131077	2700575399	41707696	576619	1258	0.483713710936
chr19	41707696	2701152018	42292055	584359	1258	0.476492230817
chr19	42292055	2701736377	42877700	585645	1258	0.533791744501
chr19	42877700	2702322022	43531223	653523	1258	0.445290456051
chr19	43531223	2702975545	44185165	653942	1258	0.46391199233
chr19	44185165	2703629487	44749430	564265	1258	0.423179847802
chr19	44749430	2704193752	45319438	570008	1258	0.453234948922
chr19	45319438	2704763760	45868691	549253	1258	0.533609222691
chr19	45868691	2705313013	46466752	598061	1258	0.522372262408
chr19	46466752	2705911074	47035450	568698	1258	0.475555610261
chr19	47035450	2706479772	47604157	568707	1258	0.501774196952
chr19	47604157	2707048479	48139967	535810	1258	0.510066049409
chr19	48139967	2707584289	48706265	566298	1258	0.487622263151
chr19	48706265	2708150587	49293306	587041	1258	0.518809557067
chr19	49293306	2708737628	49880839	587533	1258	0.515301242141
chr19	49880839	2709325161	50480111	599272	1258	0.538512497643
chr19	50480111	2709924433	51086990	606879	1258	0.517061033483
chr19	51086990	2710531312	51656197	569207	1258	0.506449312027
chr19	51656197	2711100519	52214412	558215	1258	0.472557217994
chr19	52214412	2711658734	52775044	560632	1258	0.429810589102
chr19	52775044	2712219366	53311081	536037	1258	0.446298583309
chr19	53311081	2712755403	53853534	542453	1257	0.447077540215
chr19	53853534	2713297856	54359751	506217	1257	0.462322556685
chr19	54359751	2713804073	54996475	636724	1257	0.51290902666
chr19	54996475	2714440797	55716210	719735	1257	0.485126490824
chr19	55716210	2715160532	56323082	606872	1257	0.530722243369
chr19	56323082	2715767404	56897927	574845	1257	0.460460714696
chr19	56897927	2716342249	57443901	545974	1257	0.431133293649
chr19	57443901	2716888223	57970657	526756	1257	0.44665946537
chr19	57970657	2717414979	58537803	567146	1257	0.452395939677
chr19	58537803	2717982125	59128983	591180	1257	0.50315048694
chr20	0	2718573305	613709	613709	1259	0.445328782215
chr20	613709	2719187014	1162058	548349	1259	0.475559405489
chr20	1162058	2719735363	1700270	538212	1259	0.438400781847
chr20	1700270	2720273575	2272224	571954	1259	0.456847129582
chr20	2272224	2720845529	2838879	566655	1259	0.458505689519
chr20	2838879	2721412184	3376352	537473	1259	0.465456933731
chr20	3376352	2721949657	3931276	554924	1259	0.467192863901
chr20	3931276	2722504581	4484138	552862	1259	0.444520613606
chr20	4484138	2723057443	5007421	523283	1259	0.440116647939
chr20	5007421	2723580726	5575518	568097	1259	0.431981805956
chr20	5575518	2724148823	6101084	525566	1259	0.433375763699
chr20	6101084	2724674389	6686011	584927	1259	0.389818917884
chr20	6686011	2725259316	7265945	579934	1259	0.380558166001
chr20	7265945	2725839250	7838961	573016	1259	0.366811106826
chr20	7838961	2726412266	8390173	551212	1259	0.3760705934
chr20	8390173	2726963478	8951765	561592	1259	0.385765135961
chr20	8951765	2727525070	9479170	527405	1259	0.393628438053
chr20	9479170	2728052475	10019229	540059	1259	0.390280709551
chr20	10019229	2728592534	10575080	555851	1259	0.400239632132
chr20	10575080	2729148385	11109362	534282	1259	0.401326637756
chr20	11109362	2729682667	11653817	544455	1259	0.381351293768
chr20	11653817	2730227122	12232805	578988	1259	0.391762192373
chr20	12232805	2730806110	12826978	594173	1259	0.385861717275
chr20	12826978	2731400283	13368996	542018	1259	0.402216527465
chr20	13368996	2731942301	13934446	565450	1259	0.391312421412
chr20	13934446	2732507751	14536367	601921	1259	0.371669418961
chr20	14536367	2733109672	15105842	569475	1259	0.377612050376
chr20	15105842	2733679147	15660309	554467	1259	0.386974541362
chr20	15660309	2734233614	16194980	534671	1259	0.390274785289
chr20	16194980	2734768285	16716187	521207	1259	0.415371598287
chr20	16716187	2735289492	17266347	550160	1259	0.393950134597
chr20	17266347	2735839652	17812108	545761	1259	0.452314378795
chr20	17812108	2736385413	18362215	550107	1259	0.438019443455
chr20	18362215	2736935520	18886121	523906	1259	0.425417106471
chr20	18886121	2737459426	19435726	549605	1259	0.422278868862
chr20	19435726	2738009031	19955939	520213	1259	0.444640090424
chr20	19955939	2738529244	20489617	533678	1259	0.419566818256
chr20	20489617	2739062922	21019890	530273	1259	0.419041853834
chr20	21019890	2739593195	21608777	588887	1259	0.414995720748
chr20	21608777	2740182082	22188581	579804	1259	0.400636420866
chr20	22188581	2740761886	22744119	555538	1259	0.42095334441
chr20	22744119	2741317424	23267287	523168	1259	0.443915828346
chr20	23267287	2741840592	23836095	568808	1259	0.444753862896
chr20	23836095	2742409400	24377161	541066	1259	0.432815159675
chr20	24377161	2742950466	24900563	523402	1259	0.466921282453
chr20	24900563	2743473868	25429131	528568	1259	0.473215417476
chr20	25429131	2744002436	26199107	769976	1259	0.429382955595
chr20	26199107	2744772412	30228472	4029365	1259	0.421932699143
chr20	30228472	2748801777	30763191	534719	1259	0.475807899461
chr20	30763191	2749336496	31302499	539308	1259	0.490703845105
chr20	31302499	2749875804	31832091	529592	1259	0.482731078394
chr20	31832091	2750405396	32375961	543870	1259	0.474658512772
chr20	32375961	2750949266	32934016	558055	1259	0.45973343177
chr20	32934016	2751507321	33481152	547136	1259	0.438438636027
chr20	33481152	2752054457	34015217	534065	1259	0.457827309733
chr20	34015217	2752588522	34567660	552443	1259	0.457579410764
chr20	34567660	2753140965	35150252	582592	1259	0.491189332192
chr20	35150252	2753723557	35684743	534491	1259	0.475301781879
chr20	35684743	2754258048	36219074	534331	1259	0.477139680947
chr20	36219074	2754792379	36760491	541417	1259	0.449270249604
chr20	36760491	2755333796	37286764	526273	1259	0.46554836454
chr20	37286764	2755860069	37831154	544390	1259	0.46117404586
chr20	37831154	2756404459	38367903	536749	1259	0.40828691197
chr20	38367903	2756941208	38934058	566155	1259	0.391600548259
chr20	38934058	2757507363	39447981	513923	1259	0.435060436952
chr20	39447981	2758021286	39974842	526861	1259	0.441225596076
chr20	39974842	2758548147	40524790	549948	1259	0.430216256417
chr20	40524790	2759098095	41051785	526995	1259	0.424711003499
chr20	41051785	2759625090	41561199	509414	1259	0.418770550533
chr20	41561199	2760134504	42095479	534280	1259	0.441906038208
chr20	42095479	2760668784	42595086	499607	1259	0.464988551024
chr20	42595086	2761168391	43125253	530167	1259	0.470405607279
chr20	43125253	2761698558	43671097	545844	1259	0.451564088707
chr20	43671097	2762244402	44236194	565097	1259	0.435329801203
chr20	44236194	2762809499	44796487	560293	1259	0.469191174633
chr20	44796487	2763369792	45335759	539272	1259	0.466507687201
chr20	45335759	2763909064	45858676	522917	1259	0.453331115012
chr20	45858676	2764431981	46381093	522417	1259	0.456305104342
chr20	46381093	2764954398	46927842	546749	1259	0.478004572474
chr20	46927842	2765501147	47461607	533765	1259	0.489688365314
chr20	47461607	2766034912	47973674	512067	1259	0.448237343478
chr20	47973674	2766546979	48486088	512414	1259	0.462076637101
chr20	48486088	2767059393	49039963	553875	1259	0.505770244603
chr20	49039963	2767613268	49576720	536757	1259	0.471607316519
chr20	49576720	2768150025	50108926	532206	1259	0.468456822251
chr20	50108926	2768682231	50633145	524219	1259	0.462096066537
chr20	50633145	2769206450	51159097	525952	1259	0.418202767167
chr20	51159097	2769732402	51681857	522760	1259	0.401883461085
chr20	51681857	2770255162	52239781	557924	1259	0.427966124479
chr20	52239781	2770813086	52766849	527068	1259	0.428025552632
chr20	52766849	2771340154	53308113	541264	1259	0.397437484412
chr20	53308113	2771881418	53873569	565456	1259	0.378072956918
chr20	53873569	2772446874	54449910	576341	1259	0.377997786037
chr20	54449910	2773023215	54980420	530510	1259	0.415883930776
chr20	54980420	2773553725	55470202	489782	1259	0.470810542628
chr20	55470202	2774043507	56005160	534958	1259	0.486358767681
chr20	56005160	2774578465	56543703	538543	1259	0.493723818295
chr20	56543703	2775117008	57073164	529461	1259	0.452580166282
chr20	57073164	2775646469	57659757	586593	1259	0.47044463462
chr20	57659757	2776233062	58199009	539252	1259	0.463125842601
chr20	58199009	2776772314	58752934	553925	1259	0.435096023657
chr20	58752934	2777326239	59291558	538624	1259	0.428765838942
chr20	59291558	2777864863	59801865	510307	1259	0.44530753976
chr20	59801865	2778375170	60347268	545403	1259	0.507405519578
chr20	60347268	2778920573	60947688	600420	1259	0.54984252716
chr20	60947688	2779520993	61650269	702581	1258	0.570166383994
chr20	61650269	2780223574	62303439	653170	1258	0.57965218909
chr20	62303439	2780876744	63025520	722081	1258	0.544436405817
chr21	0	2781598825	14899583	14899583	1254	0.388667520623
chr21	14899583	2796498408	15849660	950077	1254	0.396411663042
chr21	15849660	2797448485	16446913	597253	1254	0.370224393642
chr21	16446913	2798045738	16983776	536863	1254	0.379788922334
chr21	16983776	2798582601	17578100	594324	1254	0.363188491145
chr21	17578100	2799176925	18166228	588128	1254	0.352551906129
chr21	18166228	2799765053	18785334	619106	1254	0.372652869375
chr21	18785334	2800384159	19370482	585148	1254	0.400337349974
chr21	19370482	2800969307	19956587	586105	1254	0.358046155474
chr21	19956587	2801555412	20566616	610029	1254	0.35488254676
chr21	20566616	2802165441	21139772	573156	1254	0.346268125487
chr21	21139772	2802738597	21740157	600385	1254	0.347672997039
chr21	21740157	2803338982	22308749	568592	1254	0.357295992036
chr21	22308749	2803907574	22893836	585087	1254	0.343307331547
chr21	22893836	2804492661	23479497	585661	1254	0.351888973503
chr21	23479497	2805078322	24057329	577832	1254	0.349095672971
chr21	24057329	2805656154	24606001	548672	1254	0.345037936986
chr21	24606001	2806204826	25190099	584098	1254	0.349233605947
chr21	25190099	2806788924	25776311	586212	1254	0.355297477197
chr21	25776311	2807375136	26339342	563031	1254	0.352887580102
chr21	26339342	2807938167	26924136	584794	1254	0.368022982413
chr21	26924136	2808522961	27490463	566327	1254	0.397923111695
chr21	27490463	2809089288	28064007	573544	1254	0.384208736891
chr21	28064007	2809662832	28620985	556978	1254	0.374827417192
chr21	28620985	2810219810	29206045	585060	1254	0.361589646208
chr21	29206045	2810804870	29856927	650882	1254	0.364000903388
chr21	29856927	2811455752	30418521	561594	1254	0.387339630873
chr21	30418521	2812017346	30972881	554360	1254	0.398949421045
chr21	30972881	2812571706	31528214	555333	1254	0.375266056103
chr21	31528214	2813127039	32073315	545101	1254	0.366476365891
chr21	32073315	2813672140	32635093	561778	1254	0.397241619925
chr21	32635093	2814233918	33161598	526505	1254	0.439224200153
chr21	33161598	2814760423	33704150	542552	1254	0.441501567589
chr21	33704150	2815302975	34243514	539364	1254	0.431896767495
chr21	34243514	2815842339	34801364	557850	1254	0.449388815293
chr21	34801364	2816400189	35337693	536329	1254	0.423685044655
chr21	35337693	2816936518	35857772	520079	1254	0.436025226888
chr21	35857772	2817456597	36386569	528797	1254	0.439876852787
chr21	36386569	2817985394	36929875	543306	1254	0.407714238911
chr21	36929875	2818528700	37471550	541675	1254	0.421275818017
chr21	37471550	2819070375	37995861	524311	1254	0.461238728086
chr21	37995861	2819594686	38549705	553844	1254	0.441726475819
chr21	38549705	2820148530	39101784	552079	1254	0.421964208086
chr21	39101784	2820700609	39636441	534657	1254	0.420880263645
chr21	39636441	2821235266	40165553	529112	1254	0.424175932173
chr21	40165553	2821764378	40704473	538920	1254	0.435836344035
chr21	40704473	2822303298	41251891	547418	1254	0.430547715735
chr21	41251891	2822850716	41792676	540785	1254	0.419089991235
chr21	41792676	2823391501	42334444	541768	1254	0.409427265126
chr21	42334444	2823933269	42866469	532025	1254	0.451771154041
chr21	42866469	2824465294	43464831	598362	1254	0.487911882759
chr21	43464831	2825063656	43999512	534681	1254	0.496667177874
chr21	43999512	2825598337	44562567	563055	1254	0.497609431556
chr21	44562567	2826161392	45189805	627238	1254	0.519630857078
chr21	45189805	2826788630	45762500	572695	1254	0.534440610725
chr21	45762500	2827361325	46336511	574011	1253	0.516729615409
chr21	46336511	2827935336	46920069	583558	1253	0.528494976515
chr21	46920069	2828518894	47520157	600088	1253	0.505450024913
chr21	47520157	2829118982	48129895	609738	1253	0.488241532136
chr22	0	2829728720	17648456	17648456	1259	0.419605828823
chr22	17648456	2847377176	18183823	535367	1259	0.457952287025
chr22	18183823	2847912543	18967226	783403	1259	0.483823161485
chr22	18967226	2848695946	19504968	537742	1259	0.479193709761
chr22	19504968	2849233688	20038873	533905	1259	0.531181518844
chr22	20038873	2849767593	20948072	909199	1259	0.525588235294
chr22	20948072	2850676792	21798696	850624	1259	0.492235709037
chr22	21798696	2851527416	22406804	608108	1259	0.497570336897
chr22	22406804	2852135524	23022662	615858	1259	0.449021610466
chr22	23022662	2852751382	23551688	529026	1259	0.483313706106
chr22	23551688	2853280408	24130952	579264	1259	0.506707638128
chr22	24130952	2853859672	24721633	590681	1259	0.500712735448
chr22	24721633	2854450353	25286205	564572	1259	0.472397723589
chr22	25286205	2855014925	25884274	598069	1259	0.482433494407
chr22	25884274	2855612994	26417340	533066	1259	0.439102401762
chr22	26417340	2856146060	26935801	518461	1259	0.446005686048
chr22	26935801	2856664521	27486887	551086	1259	0.462585762321
chr22	27486887	2857215607	28005856	518969	1259	0.468768907644
chr22	28005856	2857734576	28600339	594483	1259	0.45153275782
chr22	28600339	2858329059	29203207	602868	1259	0.397499290891
chr22	29203207	2858931927	29751472	548265	1259	0.476192213269
chr22	29751472	2859480192	30293599	542127	1259	0.483765826521
chr22	30293599	2860022319	30819097	525498	1259	0.457133124897
chr22	30819097	2860547817	31320296	501199	1259	0.492196727853
chr22	31320296	2861049016	31874720	554424	1259	0.470714704424
chr22	31874720	2861603440	32389289	514569	1259	0.467116232971
chr22	32389289	2862118009	32960401	571112	1259	0.443964679494
chr22	32960401	2862689121	33505833	545432	1259	0.454730461853
chr22	33505833	2863234553	34032583	526750	1258	0.432530740331
chr22	34032583	2863761303	34550786	518203	1258	0.433597579332
chr22	34550786	2864279506	35093091	542305	1258	0.405250910003
chr22	35093091	2864821811	35608927	515836	1258	0.439324825478
chr22	35608927	2865337647	36154709	545782	1258	0.483787512619
chr22	36154709	2865883429	36707790	553081	1258	0.436324089376
chr22	36707790	2866436510	37256335	548545	1258	0.494731526618
chr22	37256335	2866985055	37833364	577029	1258	0.529083409875
chr22	37833364	2867562084	38399095	565731	1258	0.532784074438
chr22	38399095	2868127815	38985155	586060	1258	0.503607986199
